timestamp_utc,Hydro pumped storage consumption,net_import,ror,biomass,lignite,hardcoal,oil,Fossil coal-derived gas,gas,geothermal,Hydro water reservoir,phs_gen,others,waste,wind_offshore,wind_onshore,solar,load,Residual load,Renewable share of load,Renewable share of generation
2025-01-01 00:00:00+00:00,-1100.3,-12244.849999999999,1592.775,3881.725,3756.075,2594.325,382.2,569.85,3802.65,23.125,49.9,144.225,211.55,1123.725,2383.6,32642.025,0.0,46867.325000000004,11841.675,87.725,77.525
2025-01-01 01:00:00+00:00,-2250.025,-10155.925,1574.3000000000002,3854.875,3279.725,2592.4500000000003,382.15,538.15,3706.175,23.150000000000002,28.925,1.0999999999999999,211.725,1121.05,2601.4,32882.65,0.0,45797.525,10313.45,90.625,78.625
2025-01-01 02:00:00+00:00,-2645.0,-8915.175,1555.1750000000002,3857.775,3240.95,2518.075,382.15,494.475,3760.65,23.35,17.275,97.0,211.575,1113.85,1676.05,32015.15,0.0,44623.450000000004,10932.3,88.92500000000001,77.975
2025-01-01 03:00:00+00:00,-4566.225,-7886.05,1548.15,3831.65,3252.0,2464.675,382.175,474.15,3809.175,23.45,28.175,3.35,211.55,1116.275,1321.25,32246.625,4.324999999999999,43626.075,10053.875,90.625,77.95
2025-01-01 04:00:00+00:00,-5162.425,-7714.35,1541.275,3833.125,3238.225,2293.075,382.2,466.15,3922.6,23.35,10.85,0.0,211.525,1122.65,1157.3,32691.449999999997,8.6,43838.625,9981.225,90.8,78.2
2025-01-01 05:00:00+00:00,-4951.925,-9684.1,1554.575,3869.825,3251.75,2164.125,382.2,465.875,3934.8,23.1,52.2,16.900000000000002,209.65,1120.0,1031.85,34512.325,10.05,43175.85,7621.625,96.325,79.1
2025-01-01 06:00:00+00:00,-2843.025,-11714.599999999999,1560.0,3902.225,3265.825,1896.65,382.175,463.55,3889.9,22.45,150.75,95.05,209.55,1120.925,1303.575,35144.225,11.825,43524.8,7065.2,97.95,79.925
2025-01-01 07:00:00+00:00,-2260.9,-11153.425,1558.875,4009.35,3255.675,1774.7,382.2,454.725,3585.85,22.05,109.0,56.575,209.475,1115.875,2407.225,34727.55,688.05,45659.175,7836.275,96.45,81.125
2025-01-01 08:00:00+00:00,-4075.5,-10422.925,1589.3,4018.225,3253.175,1744.4,382.2,460.4,3523.575,21.525,118.85,40.575,209.525,1122.1,2083.825,33691.45,3853.875,47680.1,8051.025,96.275,81.875
2025-01-01 09:00:00+00:00,-5632.325,-12209.275000000001,1618.25,3942.6,3287.95,1759.8,382.2,498.3,3504.25,20.825,80.05,26.825,205.79999999999998,1121.05,2106.025,35200.15,7526.45,50088.325,5255.7,101.85,83.275
2025-01-01 10:00:00+00:00,-5584.2,-12666.8,1642.225,3950.95,3280.225,1765.075,382.2,537.975,3487.9,19.85,65.225,54.225,204.225,1119.9,1842.05,34977.375,10602.625,52089.25,4667.275,102.975,83.95
2025-01-01 11:00:00+00:00,-5518.2,-13973.25,1663.0,3891.475,3298.45,1763.8500000000001,382.2,542.45,3203.975,19.775,98.45,53.75,203.75,1108.925,2134.575,35681.375,11519.05,53127.9,3792.9,104.55,84.775
2025-01-01 12:00:00+00:00,-5384.75,-14651.325,1656.825,3873.75,3256.75,1764.675,382.2,527.0,3183.6,20.150000000000002,105.4,140.2,203.775,1115.825,2676.9249999999997,36631.6,10138.85,51858.9,2411.5750000000003,107.275,84.875
2025-01-01 13:00:00+00:00,-5014.4,-13482.125,1614.275,3880.725,3306.275,1751.65,382.175,485.325,3175.5,19.95,90.05,87.85,203.82500000000002,1114.75,3446.475,37581.1,6698.95,50763.125,3036.6,106.1,84.5
2025-01-01 14:00:00+00:00,-3145.825,-13124.5,1589.775,3926.35,3363.75,1749.525,382.175,515.5250000000001,3155.175,20.3,98.25,97.075,198.475,1113.6,4590.35,40181.225,2637.275,51838.025,4429.175,103.35,84.325
2025-01-01 15:00:00+00:00,-1100.625,-12666.675,1592.175,4096.225,3411.025,1845.675,382.2,568.25,3200.4,21.125,131.025,432.125,197.55,1131.85,4697.45,40802.5,183.20000000000002,53929.625,8246.425,96.575,83.6
2025-01-01 16:00:00+00:00,-516.4,-13580.400000000001,1600.325,4228.525,3352.575,2219.775,382.2,558.775,3243.55,21.425,97.39999999999999,393.4,196.125,1133.4,4786.525,42615.45,18.225,55772.3,8352.1,96.675,83.625
2025-01-01 17:00:00+00:00,-448.02500000000003,-14037.0,1592.425,4261.8,3304.375,2545.4,382.2,522.475,3249.875,21.45,29.75,515.9,196.025,1128.6,3784.7,43042.075,14.0,55923.7,9082.925,95.3,83.15
2025-01-01 18:00:00+00:00,-817.3,-13579.4,1604.575,4242.85,3323.625,2650.875,382.2,516.1,3279.3,21.275,88.125,448.875,196.125,1124.725,3479.7250000000004,42203.174999999996,11.675,54756.2,9061.6,95.3,82.675
2025-01-01 19:00:00+00:00,-1437.125,-14325.8,1579.275,4163.5,3224.025,2764.9,382.2,518.2,3151.0,21.075,30.674999999999997,404.45,196.3,1098.125,3960.075,41556.775,11.9,52526.375,6997.625,98.725,82.725
2025-01-01 20:00:00+00:00,-1523.425,-14115.075,1566.35,4101.025,3209.625,2867.25,382.2,510.975,3131.0,21.3,47.2,556.175,196.45,1127.35,3960.1499999999996,40336.225,10.725,50685.9,6378.8,99.775,82.3
2025-01-01 21:00:00+00:00,-1078.025,-14328.45,1568.6,4053.95,3206.3,2948.2,382.175,481.175,3102.75,22.025,41.05,560.525,196.575,1128.225,3834.725,38624.175,0.0,48595.625,6136.7,100.175,81.69999999999999
2025-01-01 22:00:00+00:00,-1420.35,-16296.8,1562.825,3953.75,3200.575,2972.1499999999996,382.2,506.2,3098.85,22.425,42.35,487.6,196.7,1122.675,4094.6499999999996,38574.75,0.0,46001.45,3332.025,106.075,81.675
2025-01-01 23:00:00+00:00,-1984.35,-17365.7,1553.9,3844.075,3456.5,3080.25,366.225,534.25,3131.45,22.525,102.15,693.025,196.8,1107.775,4013.375,36749.1,0.0,44101.3,3338.875,106.125,80.5
2025-01-02 00:00:00+00:00,-2357.95,-17350.7,1550.85,3840.875,3861.625,2776.375,366.15,495.05,2940.625,22.675,54.025000000000006,450.9,196.775,1110.725,4730.35,35281.725,0.0,42051.7,2039.625,109.375,80.4
2025-01-02 01:00:00+00:00,-1876.15,-16855.3,1553.35,3844.65,3959.125,2347.75,366.15,497.45,2979.55,22.275,51.949999999999996,411.42499999999995,196.725,1131.15,5239.025,33193.325,0.0,41234.625,2802.275,107.775,80.25
2025-01-02 02:00:00+00:00,-1502.2,-15904.8,1533.775,3849.5,4017.4249999999997,2194.275,366.175,492.45,3065.55,21.775,76.275,423.3,196.625,1125.775,5566.55,31691.275,0.0,41547.65,4289.875,104.175,79.85
2025-01-02 03:00:00+00:00,-1136.925,-14507.175,1539.525,3881.45,4484.775,2390.8,366.175,499.575,3588.3,21.4,122.8,148.15,197.975,1121.75,4909.6,30077.225,2.825,42062.875,7073.275,97.7,77.25
2025-01-02 04:00:00+00:00,-1033.6,-11340.35,1530.125,3938.25,4689.775,2710.125,366.15,499.9,4499.475,20.925,105.45,178.85,212.25,1128.125,4545.4,29039.175,5.675,44061.75,10471.525,90.19999999999999,74.525
2025-01-02 05:00:00+00:00,-1001.45,-9487.125,1530.9,4024.375,6408.8,2960.075,366.15,488.25,5456.875,20.625,108.5,203.675,232.5,1118.0,5561.775,27506.15,5.95,49522.95,16449.05,79.425,70.425
2025-01-02 06:00:00+00:00,-861.975,-7372.425,1553.625,4206.85,7969.725,3614.175,366.15,519.125,6683.775,20.45,103.15,305.05,268.0,1119.1750000000002,5838.35,24444.65,7.875,53621.425,23330.575,68.475,64.725
2025-01-02 07:00:00+00:00,-137.5,-5651.15,1601.275,4402.45,8928.7,4471.075,366.125,515.775,7556.85,20.15,72.575,1036.6,294.125,1102.425,5725.05,21458.4,182.22500000000002,57051.924999999996,29686.225,59.6,59.925
2025-01-02 08:00:00+00:00,-77.725,-3105.6,1611.875,4453.325,9401.475,4712.8,366.15,480.075,8113.8,20.15,28.1,934.4499999999999,276.125,1080.125,5947.3,17972.225,1530.675,59258.575,33808.425,54.125,57.275
2025-01-02 09:00:00+00:00,-54.6,-1405.6,1617.3,4401.825000000001,9551.125,4892.3,366.125,465.9,8894.95,20.525,56.225,1126.725,254.625,1102.95,5076.125,14784.375,3878.7749999999996,59895.925,36156.675,50.675,54.8
2025-01-02 10:00:00+00:00,-93.325,1046.0,1589.05,4309.1,9544.3,4956.425,366.15,482.4,8940.625,20.625,30.625,475.975,232.5,1110.825,5144.4,12578.05,5871.4,60933.95,37340.125,49.35,54.5
2025-01-02 11:00:00+00:00,-228.425,2904.025,1595.3,4188.95,9490.275,4976.975,366.15,516.175,8926.925,20.575,45.95,220.35,221.3,1038.2,5363.875,11483.575,6377.4,61626.85,38401.975,47.975,54.15
2025-01-02 12:00:00+00:00,-528.425,3623.575,1612.275,4159.3,9640.8,4682.7,366.15,536.875,8839.75,20.525,87.575,178.4,207.075,1033.5749999999998,5441.65,11552.975,5573.35,61145.375,38577.475,47.325,53.825
2025-01-02 13:00:00+00:00,-159.1,3609.05,1656.575,4241.075,9536.475,4648.75,366.15,475.3,8859.875,20.45,157.35,866.25,218.825,1029.55,5095.6,11030.725,3395.075,59869.15,40347.7,43.575,51.425
2025-01-02 14:00:00+00:00,-8.25,2439.225,1701.75,4384.375,9622.3,4654.975,366.175,441.1,8992.775,20.25,157.775,3801.375,224.4,1028.525,5155.925,11278.675000000001,1031.525,59600.25,42134.125,40.65,49.375
2025-01-02 15:00:00+00:00,-9.45,2695.775,1748.95,4534.125,9669.775,4553.25,366.125,449.1,9178.125,20.325,187.5,3187.2,224.3,1061.275,5289.55,12498.525,50.375,60662.4,42823.975,40.925,49.825
2025-01-02 16:00:00+00:00,-2.8499999999999996,-267.875,1785.85,4641.975,9591.35,4555.55,366.15,426.95,9195.65,20.875,231.3,5922.325,221.525,1049.5,6029.15,14293.675,21.55,62803.6,42459.225,43.8,52.475
2025-01-02 17:00:00+00:00,-3.775,-2355.425,1789.575,4664.95,9637.875,4635.8,366.175,461.925,9572.675,21.5,274.425,5837.325,218.425,1045.875,5529.475,15539.65,24.325000000000003,62896.9,41803.4,45.075,52.7
2025-01-02 18:00:00+00:00,-4.95,-3869.7,1775.075,4590.75,9687.95,4572.325,366.125,507.625,9737.375,22.175,188.65,4846.375,217.425,1042.8,5814.275,17453.125,16.525,61916.025,38632.05,49.025000000000006,54.2
2025-01-02 19:00:00+00:00,-129.55,-4248.275,1610.775,4464.775,9715.225,4419.75,366.125,548.75,9571.325,22.65,101.175,2550.4,207.775,1048.6,5865.85,18426.375,7.825,58895.1,34595.075,52.65,55.0
2025-01-02 20:00:00+00:00,-802.5,-2924.025,1318.525,4283.725,9689.15,4283.45,366.15,546.9,8622.75,22.825,78.7,573.15,216.35,1039.05,5878.375,18319.025,5.575,56334.025,32131.1,53.975,55.6
2025-01-02 21:00:00+00:00,-213.425,-5596.549999999999,1510.95,4169.275,9264.0,4558.65,366.15,528.5,8314.6,23.25,82.975,436.375,234.775,1071.85,6594.15,17902.475,0.0,54131.225,29634.6,56.9,56.35
2025-01-02 22:00:00+00:00,-240.64999999999998,-6069.55,1650.975,4048.175,8570.775,4296.275,366.2,522.2,7567.125,23.75,67.45,118.35,209.1,1065.275,6291.8,18305.275,0.0,50779.7,26182.6,60.875,58.3
2025-01-02 23:00:00+00:00,-700.0,-7036.325,1615.475,3945.15,8162.525,3674.2,373.875,532.05,7447.65,24.025,43.199999999999996,85.475,218.85,1048.325,5943.625,18566.4,0.0,47627.425,23117.4,64.325,59.35
2025-01-03 00:00:00+00:00,-1720.375,-7065.95,1595.85,3926.0,8124.549999999999,3393.1,373.9,497.875,7145.0,23.95,20.925,98.47500000000001,219.2,1049.375,5930.3,18759.95,0.0,45932.5,21242.25,66.975,60.225
2025-01-03 01:00:00+00:00,-3300.475,-7070.7,1599.6750000000002,3903.7,8118.85,3645.225,373.9,471.425,7419.5,23.675,25.6,0.7,219.2,1046.55,6171.625,19612.55,0.0,45574.675,19790.475,69.85,60.475
2025-01-03 02:00:00+00:00,-5169.15,-6060.525,1611.45,3856.45,8001.75,3693.55,373.9,452.45,7571.15,23.625,24.7,28.625,219.225,1050.75,5811.0,20268.925,0.0,45858.325,19778.375,69.975,60.6
2025-01-03 03:00:00+00:00,-5779.3,-5829.075,1616.3,3869.6,7805.375,3773.45,373.9,483.45,7746.55,23.2,16.05,0.225,219.125,1045.45,5186.4,22537.375,4.550000000000001,47150.9,19422.575,71.575,61.7
2025-01-03 04:00:00+00:00,-5482.225,-6866.9,1627.7,3922.9249999999997,7816.325,3790.875,373.9,470.04999999999995,8069.35,23.075000000000003,36.775,9.775,218.925,1056.8,4271.875,24740.475,8.65,49193.625,20172.625,71.425,62.275
2025-01-03 05:00:00+00:00,-4732.1,-6537.4,1668.1750000000002,4056.925,7899.325,3750.45,373.875,467.275,8633.75,22.4,26.55,44.2,211.525,1057.6,2867.775,28321.725,13.5,52651.45,21448.475,71.2,63.15
2025-01-03 06:00:00+00:00,-2464.975,-5577.5,1691.825,4222.1,7796.5,3794.5750000000003,373.9,465.375,8199.625,22.2,95.82499999999999,21.45,211.175,1049.225,1648.525,30513.850000000002,17.775,56063.05,23882.925,69.075,64.425
2025-01-03 07:00:00+00:00,-1034.825,-7392.6,1715.925,4331.925,7541.1,4226.175,373.85,470.125,8505.85,22.2,69.55,358.55,211.125,1042.5,1596.225,32485.275,166.525,59124.225,24876.225,69.15,65.15
2025-01-03 08:00:00+00:00,-935.0500000000001,-7770.450000000001,1724.8249999999998,4316.1,7450.825,4367.65,373.9,468.075,8586.1,22.2,57.375,251.575,211.075,1038.225,1970.725,32855.15,1525.0,60690.4,24339.55,70.8,66.125
2025-01-03 09:00:00+00:00,-903.2,-10208.849999999999,1758.575,4183.8,7551.05,4599.575,373.9,469.75,8467.7,22.175,95.75,152.775,210.975,1053.475,1428.025,33808.975,3912.275,61872.5,22723.225,73.9,67.275
2025-01-03 10:00:00+00:00,-2428.375,-9199.0,1738.475,4122.625,7535.8,4595.475,373.85,473.45,8521.95,20.95,66.025,49.575,210.85,1047.675,1108.475,35105.45,5943.9,62822.475,20664.65,77.375,68.60000000000001
2025-01-03 11:00:00+00:00,-2906.6,-7801.05,1701.8,4017.7,7157.575000000001,4617.675,373.9,464.075,8349.474999999999,20.375,32.5,24.325,209.125,1056.325,916.225,34920.95,6239.65,63411.25,21334.475,76.25,69.0
2025-01-03 12:00:00+00:00,-2739.525,-7620.3,1687.775,4001.275,6940.725,4526.45,373.9,461.25,8217.975,21.6,46.475,60.0,209.175,1066.475,1397.575,34054.125,5589.9,62371.425,21329.8,75.825,68.975
2025-01-03 13:00:00+00:00,-1826.775,-6511.85,1708.925,4060.05,6894.55,4371.175,373.9,495.85,7610.5,22.2,19.225,62.825,212.675,1063.0,3333.8,32455.725,3750.85,62046.875,22506.525,73.9,69.075
2025-01-03 14:00:00+00:00,-1670.0,-6092.950000000001,1724.1,4189.4,7255.05,4573.450000000001,373.85,490.35,7909.425,22.225,62.95,176.6,212.875,1061.45,3984.225,31212.3,1497.5,62152.45,25458.475,69.5,66.875
2025-01-03 15:00:00+00:00,-832.925,-5780.125,1760.1,4429.075,8162.5,4827.1,373.825,482.2,8110.75,22.3,53.15,459.7,212.875,1023.7,4744.174999999999,29971.4,109.52499999999999,63092.35,28267.3,65.9,64.675
2025-01-03 16:00:00+00:00,-289.825,-6232.35,1767.35,4568.1,8483.525,4964.6,374.075,488.85,8593.025,22.45,163.95,1882.325,212.975,1027.95,5196.05,28697.75,10.4,65361.725,31457.55,62.6,63.349999999999994
2025-01-03 17:00:00+00:00,-73.325,-6681.05,1814.8,4638.05,8560.2,4839.450000000001,374.35,498.925,8637.099999999999,22.525,219.925,2996.775,212.85000000000002,1028.075,5072.275,27141.55,12.6,64410.8,32184.425,61.2,62.5
2025-01-03 18:00:00+00:00,-16.674999999999997,-7792.5,1767.05,4586.1,9186.150000000001,4821.875,374.4,534.05,8122.85,22.675,71.45,2150.175,213.125,1021.925,5966.925,26334.725,8.725,62883.225,30572.85,62.425,62.225
2025-01-03 19:00:00+00:00,-369.05,-7920.225,1701.0,4339.55,9609.775,4791.925,374.45,570.675,7635.775,22.725,43.9,913.7,213.425,1027.25,6343.025,25602.225,6.8,60085.8,28133.725,64.15,61.925
2025-01-03 20:00:00+00:00,-469.42499999999995,-7745.95,1644.875,4141.175,10272.65,4937.625,374.5,535.875,7116.575000000001,22.85,27.25,144.025,218.85000000000002,1027.975,5885.925,25730.975,6.9,58168.55,26544.75,65.225,61.275
2025-01-03 21:00:00+00:00,-686.275,-7960.975,1662.025,4042.625,10377.175,4792.55,374.525,522.25,6757.5,23.125,48.35,286.7,219.05,951.025,5308.875,24170.2,0.0,55472.375,25993.3,64.35,60.275
2025-01-03 22:00:00+00:00,-1483.825,-7034.25,1646.75,4000.725,10888.825,4549.05,374.57500000000005,503.425,5945.025,23.35,65.72500000000001,858.95,219.05,916.925,4294.3,23074.125,0.0,52747.65,25379.225,63.6,59.375
2025-01-03 23:00:00+00:00,-716.625,-8173.400000000001,1634.7,3987.85,9904.224999999999,4408.55,374.625,549.5,5387.725,23.45,25.85,293.85,231.45,916.35,3548.65,22040.05,0.0,50248.05,24659.375,63.075,59.75
2025-01-04 00:00:00+00:00,-1587.55,-7248.4,1651.75,3901.5,10419.95,3940.95,374.5,513.375,5370.125,23.5,43.2,194.25,267.95,906.65,3406.05,20278.775,0.0,48370.25,24685.475,61.475,58.2
2025-01-04 01:00:00+00:00,-1019.425,-7384.9,1669.4,3879.875,11119.974999999999,3537.075,374.225,516.3,5321.75,23.6,55.95,338.125,293.45,910.05,2823.675,17673.55,0.0,46208.475,25711.275,57.475,55.075
2025-01-04 02:00:00+00:00,-785.7,-5209.925,1656.7,3882.625,11306.275,3628.925,373.9,515.8,5369.924999999999,23.675,55.3,316.8,281.425,900.05,2042.225,15314.675,0.0,45090.075,27733.175,51.9,51.6
2025-01-04 03:00:00+00:00,-331.27500000000003,-3753.175,1641.925,3966.625,11472.525,3957.425,373.9,499.15,5550.6,23.65,34.325,314.8,302.825,909.4749999999999,1510.675,13416.5,3.375,44312.25,29381.7,47.45,48.15
2025-01-04 04:00:00+00:00,-102.05,-2127.3,1638.85,4051.15,11682.775,4382.225,373.9,523.4,5794.45,23.7,27.425,256.05,303.025,906.325,1167.2,10956.775,6.1,44038.35,31908.275,41.575,43.75
2025-01-04 05:00:00+00:00,-236.475,-1209.6,1659.75,4169.05,11923.9,4919.1,373.875,511.8,6357.025,23.775,69.1,264.525,313.65,912.825,1239.7,9713.175,8.0,45084.725,34123.85,38.425000000000004,41.025
2025-01-04 06:00:00+00:00,-296.1,958.5250000000001,1694.3,4331.049999999999,11966.35,5077.325,373.9,489.05,6764.9,23.9,52.475,368.625,313.775,909.6,1103.5,8938.775,7.9,47136.100000000006,37085.9,35.2,39.425
2025-01-04 07:00:00+00:00,-124.92500000000001,1789.8,1768.95,4456.7,11986.9,5127.8,373.9,504.4,7460.25,23.924999999999997,85.925,1406.525,319.45,902.4,1629.05,8211.05,280.625,50505.725,40384.975000000006,33.425,39.15
2025-01-04 08:00:00+00:00,-102.9,2223.975,1762.9,4470.0,12021.8,5128.725,373.9,520.85,7764.625,23.7,88.55,1593.35,325.65,901.0,2556.75,7365.925,1858.525,53599.15,41817.899999999994,34.625,41.05
2025-01-04 09:00:00+00:00,-13.65,2300.175,1773.45,4473.35,12234.075,5110.2,373.9,506.425,7775.7,23.45,103.25,1320.95,326.825,901.475,2432.025,7144.3,3871.075,55555.7,42108.25,36.425,43.025
2025-01-04 10:00:00+00:00,-18.775,3478.85,1752.675,4364.525,12245.275,4986.85,373.875,520.575,7770.425,23.175,44.2,765.55,326.75,902.55,3142.4249999999997,7210.95,5172.45,57750.325,42224.475,38.325,45.35
2025-01-04 11:00:00+00:00,-131.02499999999998,4503.9,1802.775,4289.8,12347.725,4969.55,373.875,497.125,7817.25,22.924999999999997,42.025,225.825,326.625,916.175,2441.75,7014.424999999999,5561.325,58111.325,43093.8,37.2,44.625
2025-01-04 12:00:00+00:00,-13.424999999999999,3254.125,1724.45,4261.625,12346.45,4964.15,373.875,505.875,8148.025,22.9,54.75,1050.725,326.7,908.025,2813.325,7142.475,4866.799999999999,57128.025,42305.424999999996,37.325,44.0
2025-01-04 13:00:00+00:00,-31.175,2925.6749999999997,1733.625,4299.9,12346.25,4905.6,373.825,517.825,8550.525,22.825,85.95,1420.5,326.65,916.975,2533.375,7332.825,3250.575,56240.625,43123.85,35.0,41.7
2025-01-04 14:00:00+00:00,-9.3,1406.45,1764.75,4469.175,12369.675,4946.475,373.875,482.825,8879.775,22.95,89.5,3526.575,326.8,915.35,2767.875,7208.625,1134.85,56503.75,45392.375,31.65,39.1
2025-01-04 15:00:00+00:00,-3.15,1797.325,1781.425,4677.75,12371.6,4997.925,373.85,481.35,8972.7,23.05,195.975,4868.5,326.8,925.4749999999999,2761.2,8085.7,70.175,58277.55,47360.45,30.95,39.15
2025-01-04 16:00:00+00:00,-0.225,2368.925,1818.025,4742.725,12362.05,5136.375,374.75,498.35,9130.55,23.15,263.17499999999995,6096.7,326.8,924.775,2630.1,8736.725,13.975,60529.375,49148.575,30.85,39.75
2025-01-04 17:00:00+00:00,-3.325,2848.6,1820.1,4738.625,12378.55,5177.025,373.85,493.925,9048.2,23.225,252.2,4664.075,326.75,914.275,2463.625,9497.975,11.175,60559.625,48586.85,31.775,40.5
2025-01-04 18:00:00+00:00,-43.9,2648.275,1803.675,4624.85,12369.475,5092.75,373.85,489.775,8824.95,23.3,138.825,2884.95,326.45,909.825,2197.725,10340.775,6.975,58880.8,46335.325,33.25,41.175000000000004
2025-01-04 19:00:00+00:00,-222.275,2195.325,1701.925,4472.125,12286.875,5091.45,373.825,493.7,8260.6,23.35,182.65,1377.875,315.75,927.1,1906.6999999999998,10326.7,7.025,55580.95,43340.575,34.275,41.1
2025-01-04 20:00:00+00:00,-31.625,2659.7250000000004,1687.15,4327.45,12008.3,5023.0,373.85,495.325,7579.875,23.35,145.75,629.75,315.8,924.875,2212.325,10100.275,6.65,53295.3,40976.05,35.575,41.875
2025-01-04 21:00:00+00:00,-30.125,3624.725,1635.35,4180.825,11527.65,4803.25,373.9,491.475,6781.35,23.475,63.425,181.225,315.85,926.15,2479.025,9611.375,0.0,52316.475,40226.075,35.225,42.65
2025-01-04 22:00:00+00:00,-52.275000000000006,1812.55,1638.375,4124.075,11353.95,4335.025,373.9,504.90000000000003,6259.9,23.55,56.825,245.22500000000002,315.95,918.875,2305.3,9203.1,0.0,49240.6,37732.175,36.125,42.95
2025-01-04 23:00:00+00:00,-741.05,3253.575,1622.05,4075.325,11096.525,3750.15,376.15,539.0,5871.55,23.575000000000003,66.275,506.025,316.05,912.85,2077.725,8270.475,0.0,46651.425,36303.25,35.525,42.5
2025-01-05 00:00:00+00:00,-79.025,1374.225,1634.825,4066.275,11066.425,2813.475,376.15,520.85,5616.8,23.45,69.55,442.825,316.0,918.525,1843.475,8294.075,0.0,43846.3,33708.725,37.325,43.599999999999994
2025-01-05 01:00:00+00:00,-39.35,1498.2,1644.275,4049.5,11070.2,2339.7,376.2,518.125,5440.0,23.4,104.225,427.17499999999995,316.07500000000005,917.4000000000001,1591.4,8146.1,0.0,42538.425,32800.925,37.6,43.8
2025-01-05 02:00:00+00:00,-315.8,3586.75,1625.15,4043.95,10996.95,1830.075,376.175,515.875,5110.775,23.25,66.725,99.925,306.825,923.1500000000001,1114.325,7733.25,0.0,41941.475,33093.85,35.875,43.4
2025-01-05 03:00:00+00:00,-409.75,3588.6,1644.475,4050.875,11047.0,1619.5,376.15,500.95,4875.825,23.1,68.0,386.4,283.15,907.425,1041.75,8130.725,2.95,41672.75,32497.325,36.925,44.525
2025-01-05 04:00:00+00:00,-663.75,3339.225,1674.05,4037.375,11121.625,1675.25,376.175,502.425,4644.85,22.75,23.7,169.15,265.975,911.325,1399.05,9423.0,5.775,42087.5,31259.65,40.425,47.175
2025-01-05 05:00:00+00:00,-1485.175,2171.5,1710.075,4083.075,10674.425,1690.325,376.2,509.275,4633.075,22.6,34.2,136.475,256.79999999999995,908.4,2208.3,10733.225,5.625,43356.0,30408.9,44.325,50.825
2025-01-05 06:00:00+00:00,-644.425,-1142.125,1714.25,4159.575,10436.875,1771.575,376.175,507.125,4754.45,22.425,123.125,132.1,241.475,911.1,3576.125,12455.525,6.75,44688.975000000006,28650.625,50.325,54.75
2025-01-05 07:00:00+00:00,-885.5999999999999,-1801.875,1718.55,4244.55,10182.6,1938.875,376.2,531.55,5134.325,22.05,12.35,108.825,239.52499999999998,898.8,4813.924999999999,15228.475,43.05,47732.3,27646.8,55.525,58.4
2025-01-05 08:00:00+00:00,-1387.6,-1395.5,1767.725,4311.975,10120.275,1882.6,376.125,486.775,5428.5,21.275,27.525,422.825,221.55,900.05,5465.0,17570.775,332.175,51815.275,28447.25,57.75,61.175
2025-01-05 09:00:00+00:00,-510.325,-1492.95,1779.7,4270.9,10185.25,1784.775,376.175,475.825,5625.7,20.625,12.275,494.9,220.825,902.7,6000.525,20083.1,888.675,54401.525,27429.225,61.525,63.625
2025-01-05 10:00:00+00:00,-897.55,-503.875,1804.25,4262.475,9350.125,1768.825,376.15,428.25,5670.8,20.974999999999998,22.049999999999997,573.975,220.625,910.975,6130.75,21819.025,1487.75,57258.15,27820.65,62.849999999999994,66.275
2025-01-05 11:00:00+00:00,-359.875,-1766.325,1874.55,4172.775,8928.35,1723.75,376.175,447.4,5708.775,21.15,79.75,957.475,220.825,915.625,6117.75,22763.475,1930.525,57775.35,26963.575,64.75,67.65
2025-01-05 12:00:00+00:00,-274.075,-2326.775,1848.325,4120.175,7603.3,1628.125,376.125,443.875,5845.4,20.85,26.625,1018.425,221.175,905.325,6274.45,23679.525,1919.425,56015.45,24142.05,68.4,69.77499999999999
2025-01-05 13:00:00+00:00,-410.75,-2666.125,1888.125,4164.125,7157.65,1647.925,376.15,474.2,5623.5,20.875,64.825,408.57500000000005,257.47499999999997,910.425,5812.95,25529.175000000003,1325.75,55068.775,22400.875,71.275,71.025
2025-01-05 14:00:00+00:00,-492.225,-3270.275,1908.55,4204.225,6384.7,1639.8,376.15,464.3,5554.775,20.925,57.825,118.575,283.8,913.75,5126.025,27567.525,547.825,55471.4,22229.975,71.85,72.375
2025-01-05 15:00:00+00:00,-657.8,-3633.875,1895.85,4341.025,6215.45,1677.625,376.125,486.8,5543.65,20.775,18.3,258.425,302.8,922.125,5547.825,29676.425,65.9,57814.6,22524.475,72.65,73.575
2025-01-05 16:00:00+00:00,-511.925,-2403.575,1922.0,4456.775,5717.025,1676.825,376.2,477.70000000000005,5812.95,20.775,40.099999999999994,515.5,312.20000000000005,929.3,6125.5,30559.75,13.65,59952.575,23253.65,72.725,74.575
2025-01-05 17:00:00+00:00,-547.2,-2344.525,1912.0,4449.125,5522.275,1601.325,376.2,470.725,5720.45,20.9,15.274999999999999,876.6,315.35,914.6,6058.9,30758.325,10.85,60078.425,23250.375,72.7,75.075
2025-01-05 18:00:00+00:00,-446.525,-1876.3,1919.525,4366.775000000001,5267.3,1291.725,376.125,462.15,5130.125,21.05,14.55,317.2,315.05,918.175,6345.45,30112.4,7.875,58185.45,21719.7,74.275,76.425
2025-01-05 19:00:00+00:00,-475.9,-2351.025,1915.0,4233.9,4570.95,1289.9,376.15,477.725,4731.05,21.1,26.925,210.05,284.70000000000005,918.625,5920.174999999999,29616.125,7.0,55507.925,19964.7,76.0,77.55
